family,run,episode,dt_dec,n_steps,n_bad_steps,hours_bad,n_tr,n_bad_tr,bad_tr_phase1,bad_tr_phase2,n_tr_phase1,n_tr_phase2,first_bad_h,final_P
single_phase,single_phase/seed21_2,8,,1150,78,15.600000000000001,0,0,0,0,0,0,78.80000000000001,29.147321049035153
single_phase,single_phase/seed21_2,9,,1150,0,0.0,0,0,0,0,0,0,,27.743604645970795
single_phase,single_phase/seed21_3,0,,1150,8,1.6,0,0,0,0,0,0,200.4,26.61984394159597
single_phase,single_phase/seed21_3,1,,1150,167,33.4,0,0,0,0,0,0,160.4,26.228313754559576
single_phase,single_phase/seed21_3,2,,1150,122,24.400000000000002,0,0,0,0,0,0,60.400000000000006,26.367957164758042
single_phase,single_phase/seed21_3,3,,1150,36,7.2,0,0,0,0,0,0,83.4,21.618005725938083
single_phase,single_phase/seed21_3,4,,1150,48,9.600000000000001,0,0,0,0,0,0,60.400000000000006,31.270063821438082
single_phase,single_phase/seed21_3,5,,1150,119,23.8,0,0,0,0,0,0,77.2,25.696377945127793
single_phase,single_phase/seed21_3,6,,1150,45,9.0,0,0,0,0,0,0,161.20000000000002,23.09763873866799
single_phase,single_phase/seed21_3,7,,1150,801,160.20000000000002,0,0,0,0,0,0,68.8,3.366776874756764
single_phase,single_phase/seed21_3,8,,1150,0,0.0,0,0,0,0,0,0,,27.570012195695245
single_phase,single_phase/seed21_3,9,,1150,4,0.8,0,0,0,0,0,0,155.4,24.043388755276407
single_phase,single_phase/seed21_5,0,,1150,8,1.6,0,0,0,0,0,0,200.4,26.61984394159597
single_phase,single_phase/seed21_5,1,,1150,167,33.4,0,0,0,0,0,0,160.4,26.228313754559576
single_phase,single_phase/seed21_5,2,,1150,122,24.400000000000002,0,0,0,0,0,0,60.400000000000006,26.367957164758042
single_phase,single_phase/seed21_5,3,,1150,36,7.2,0,0,0,0,0,0,83.4,21.618005725938083
single_phase,single_phase/seed21_5,4,,1150,48,9.600000000000001,0,0,0,0,0,0,60.400000000000006,31.270063821438082
single_phase,single_phase/seed21_5,5,,1150,13,2.6,0,0,0,0,0,0,227.60000000000002,28.366528130511426
single_phase,single_phase/seed21_5,6,,1150,0,0.0,0,0,0,0,0,0,,22.326898476303494
single_phase,single_phase/seed21_5,7,,1150,33,6.6000000000000005,0,0,0,0,0,0,213.0,33.6375297309844
single_phase,single_phase/seed21_5,8,,1150,57,11.4,0,0,0,0,0,0,79.2,27.736727012377393
single_phase,single_phase/seed21_5,9,,1150,52,10.4,0,0,0,0,0,0,81.0,27.451174959554116
single_phase,single_phase/seed21_5,10,,1150,732,146.4,0,0,0,0,0,0,73.4,5.232823350073543
single_phase,single_phase/seed21_6,0,,1150,8,1.6,0,0,0,0,0,0,200.4,26.61984394159597
single_phase,single_phase/seed21_6,1,,1150,167,33.4,0,0,0,0,0,0,160.4,26.228313754559576
single_phase,single_phase/seed21_6,2,,1150,122,24.400000000000002,0,0,0,0,0,0,60.400000000000006,26.367957164758042
single_phase,single_phase/seed21_6,3,,1150,36,7.2,0,0,0,0,0,0,83.4,21.618005725938083
single_phase,single_phase/seed21_6,4,,1150,48,9.600000000000001,0,0,0,0,0,0,60.400000000000006,31.270063821438082
single_phase,single_phase/seed21_6,5,,1150,13,2.6,0,0,0,0,0,0,227.60000000000002,28.366528130511426
single_phase,single_phase/seed21_6,6,,1150,0,0.0,0,0,0,0,0,0,,22.326898476303494
single_phase,single_phase/seed21_6,7,,1150,33,6.6000000000000005,0,0,0,0,0,0,213.0,33.6375297309844
single_phase,single_phase/seed21_6,8,,1150,57,11.4,0,0,0,0,0,0,79.2,27.736727012377393
single_phase,single_phase/seed21_6,9,,1150,52,10.4,0,0,0,0,0,0,81.0,27.451174959554116
single_phase,single_phase/seed21_6,10,,1150,732,146.4,0,0,0,0,0,0,73.4,5.232823350073543
single_phase,single_phase/seed2_0,0,2.017543859649123,1150,70,14.0,115,10,1,9,44,71,86.80000000000001,29.99246750764554
single_phase,single_phase/seed2_0,1,2.017543859649123,1150,26,5.2,115,4,0,4,44,71,162.4,27.844886159615807
single_phase,single_phase/seed2_0,2,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,30.147669612504423
single_phase,single_phase/seed2_0,3,2.017543859649123,1150,41,8.200000000000001,115,8,0,8,44,71,188.4,25.73416346962304
single_phase,single_phase/seed2_0,4,2.017543859649123,1150,59,11.8,115,7,0,7,44,71,204.4,26.360568929654985
single_phase,single_phase/seed2_0,5,2.017543859649123,1150,814,162.8,115,82,11,71,44,71,66.8,3.5833766399976
single_phase,single_phase/seed2_0,6,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,29.795677211552864
single_phase,single_phase/seed2_0,7,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,19.40588991605149
single_phase,single_phase/seed2_0,8,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,19.2126529145354
single_phase,single_phase/seed2_0,9,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,21.682467992830468
single_phase,single_phase/seed2_0,10,2.017543859649123,1150,58,11.600000000000001,115,6,0,6,44,71,218.4,24.434154610201098
single_phase,single_phase/seed2_0,11,2.017543859649123,1150,13,2.6,115,3,0,3,44,71,225.8,21.72978809952575
single_phase,single_phase/seed2_0_horizon,0,2.017543859649123,1150,70,14.0,115,10,1,9,44,71,86.80000000000001,29.99246750764554
single_phase,single_phase/seed2_0_horizon,1,2.017543859649123,1150,26,5.2,115,4,0,4,44,71,162.4,27.844886159615807
single_phase,single_phase/seed2_0_horizon,2,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,30.147669612504423
single_phase,single_phase/seed2_0_horizon,3,2.017543859649123,1150,41,8.200000000000001,115,8,0,8,44,71,188.4,25.73416346962304
single_phase,single_phase/seed2_0_horizon,4,2.017543859649123,1150,59,11.8,115,7,0,7,44,71,204.4,26.360568929654985
single_phase,single_phase/seed2_0_horizon,5,2.017543859649123,1150,191,38.2,115,25,7,18,44,71,74.4,28.654603147032507
single_phase,single_phase/seed2_0_horizon,6,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,28.93424076544307
single_phase,single_phase/seed2_0_horizon,7,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,20.94919545551401
single_phase,single_phase/seed2_0_horizon,8,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,22.706012205373703
single_phase,single_phase/seed2_0_horizon,9,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,26.604857277060688
single_phase,single_phase/seed2_0_horizon,10,2.017543859649123,1150,65,13.0,115,12,2,10,44,71,85.80000000000001,30.324592465930138
single_phase,single_phase/seed2_0_horizon,11,2.017543859649123,1150,0,0.0,115,0,0,0,44,71,,23.58429507874249
single_phase,single_phase/seed2_0warm,0,4.181818181818182,1150,47,9.4,54,6,0,6,21,33,89.60000000000001,31.151728065577995
single_phase,single_phase/seed2_0warm,1,4.181818181818182,1150,37,7.4,54,5,0,5,21,33,164.20000000000002,27.943092457019215
single_phase,single_phase/seed2_0warm,2,4.181818181818182,1150,24,4.800000000000001,54,4,0,4,21,33,212.20000000000002,30.837492050818934
single_phase,single_phase/seed2_0warm,3,4.181818181818182,1150,17,3.4000000000000004,54,3,0,3,21,33,213.0,26.90562607103841
single_phase,single_phase/seed2_0warm,4,4.181818181818182,1150,20,4.0,54,4,0,4,21,33,200.20000000000002,27.269424989574162
single_phase,single_phase/seed2_0warm,5,4.181818181818182,1150,16,3.2,54,2,1,1,21,33,86.4,32.717887303694994
single_phase,single_phase/seed2_0warm,6,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,29.846730063205477
single_phase,single_phase/seed2_0warm,7,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,24.843574883361047
single_phase,single_phase/seed2_0warm,8,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,22.238345135715186
single_phase,single_phase/seed2_0warm,9,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,26.484919308294305
single_phase,single_phase/seed2_0warm,10,4.181818181818182,1150,43,8.6,54,2,0,2,21,33,219.20000000000002,32.091531763113764
single_phase,single_phase/seed2_0warm,11,4.181818181818182,1150,1,0.2,54,0,0,0,21,33,229.20000000000002,26.154322215991222
single_phase,single_phase/seed2_1,0,4.181818181818182,1150,47,9.4,54,6,0,6,21,33,89.60000000000001,31.151728065573177
single_phase,single_phase/seed2_1,1,4.181818181818182,1150,37,7.4,54,5,0,5,21,33,164.20000000000002,27.94309245702075
single_phase,single_phase/seed2_1,2,4.181818181818182,1150,24,4.800000000000001,54,4,0,4,21,33,212.20000000000002,30.837492050817627
single_phase,single_phase/seed2_1,3,4.181818181818182,1150,17,3.4000000000000004,54,3,0,3,21,33,213.0,26.90562607103871
single_phase,single_phase/seed2_1,4,4.181818181818182,1150,20,4.0,54,4,0,4,21,33,200.20000000000002,27.26942498957405
single_phase,single_phase/seed2_1,5,4.181818181818182,1150,16,3.2,54,2,1,1,21,33,86.4,30.423415270737447
single_phase,single_phase/seed2_1,6,4.181818181818182,1150,1,0.2,54,0,0,0,21,33,229.60000000000002,28.693464885399724
single_phase,single_phase/seed2_1,7,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,24.45712692410506
single_phase,single_phase/seed2_1,8,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,24.420926870950364
single_phase,single_phase/seed2_1,9,4.181818181818182,1150,2,0.4,54,1,0,1,21,33,213.20000000000002,25.712303889508572
single_phase,single_phase/seed2_1,10,4.181818181818182,1150,46,9.200000000000001,54,2,0,2,21,33,218.8,30.18762114480382
single_phase,single_phase/seed2_1,11,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,26.953254089268373
single_phase,single_phase/seed2_1,12,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,23.751665172520187
single_phase,single_phase/seed2_1,13,4.181818181818182,1150,0,0.0,54,0,0,0,21,33,,28.873027426390006
single_phase,single_phase/seed2_10,0,5.111111111111111,1150,45,9.0,44,5,3,2,17,27,50.400000000000006,34.18548581602129
single_phase,single_phase/seed2_10,1,5.111111111111111,1150,9,1.8,44,1,0,1,17,27,100.4,27.525441647406534
single_phase,single_phase/seed2_10,2,5.111111111111111,1150,34,6.800000000000001,44,4,0,4,17,27,150.4,25.45813332569274
single_phase,single_phase/seed2_10,3,5.111111111111111,1150,101,20.200000000000003,44,4,3,1,17,27,73.0,26.74942622381058
single_phase,single_phase/seed2_10,4,5.111111111111111,1150,160,32.0,44,8,1,7,17,27,84.60000000000001,26.764171688082133
single_phase,single_phase/seed2_10,5,5.111111111111111,1150,8,1.6,44,2,1,1,17,27,88.0,32.38457580118911
single_phase,single_phase/seed2_10,6,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,21.789283342738916
single_phase,single_phase/seed2_10,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.852424751505076
single_phase,single_phase/seed2_10,8,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.655820179905362
single_phase,single_phase/seed2_10,9,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,162.60000000000002,22.17290623852921
single_phase,single_phase/seed2_10,10,5.111111111111111,1150,2,0.4,44,1,0,1,17,27,169.60000000000002,30.510855328038943
single_phase,single_phase/seed2_10,11,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.45404862239786
single_phase,single_phase/seed2_10_hor,0,5.111111111111111,1150,825,165.0,44,32,5,27,17,27,64.8,2.981843683502399
single_phase,single_phase/seed2_10_hor,1,5.111111111111111,1150,17,3.4000000000000004,44,2,2,0,17,27,50.400000000000006,25.156416609023072
single_phase,single_phase/seed2_10_hor,2,5.111111111111111,1150,107,21.400000000000002,44,8,5,3,17,27,50.400000000000006,29.66756159948388
single_phase,single_phase/seed2_10_hor,3,5.111111111111111,1150,25,5.0,44,2,2,0,17,27,50.400000000000006,22.984675485649284
single_phase,single_phase/seed2_10_hor,4,5.111111111111111,1150,861,172.20000000000002,44,34,7,27,17,27,50.400000000000006,1.3474872540152358
single_phase,single_phase/seed2_10_hor,5,5.111111111111111,1150,66,13.200000000000001,44,4,0,4,17,27,213.0,24.08055885287051
single_phase,single_phase/seed2_10_hor,6,5.111111111111111,1150,2,0.4,44,1,0,1,17,27,228.60000000000002,12.623983784630962
single_phase,single_phase/seed2_10_hor,7,5.111111111111111,1150,35,7.0,44,4,0,4,17,27,212.8,15.44248049920542
single_phase,single_phase/seed2_10_hor,8,5.111111111111111,1150,12,2.4000000000000004,44,1,0,1,17,27,226.20000000000002,13.32059786112249
single_phase,single_phase/seed2_10_hor,9,5.111111111111111,1150,9,1.8,44,2,0,2,17,27,215.60000000000002,13.804428210228707
single_phase,single_phase/seed2_10_hor,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,11.649967890944087
single_phase,single_phase/seed2_10_hor,11,5.111111111111111,1150,30,6.0,44,3,0,3,17,27,213.4,13.058812186618725
single_phase,single_phase/seed2_12,0,5.111111111111111,1150,27,5.4,44,1,0,1,17,27,224.8,31.417324729905648
single_phase,single_phase/seed2_12,1,5.111111111111111,1150,32,6.4,44,3,0,3,17,27,89.2,31.177165754942717
single_phase,single_phase/seed2_12,2,5.111111111111111,1150,28,5.6000000000000005,44,2,0,2,17,27,222.8,31.29055045539655
single_phase,single_phase/seed2_12,3,5.111111111111111,1150,28,5.6000000000000005,44,2,0,2,17,27,89.60000000000001,31.265106767153103
single_phase,single_phase/seed2_12,4,5.111111111111111,1150,29,5.800000000000001,44,3,0,3,17,27,89.80000000000001,31.52552212133737
single_phase,single_phase/seed2_12,5,5.111111111111111,1150,44,8.8,44,3,1,2,17,27,84.0,30.828531368882757
single_phase,single_phase/seed2_12,6,5.111111111111111,1150,41,8.200000000000001,44,3,1,2,17,27,85.80000000000001,30.749346559879484
single_phase,single_phase/seed2_12,7,5.111111111111111,1150,42,8.4,44,3,1,2,17,27,85.60000000000001,30.5817808427877
single_phase,single_phase/seed2_12,8,5.111111111111111,1150,40,8.0,44,3,1,2,17,27,86.2,30.788837456117506
single_phase,single_phase/seed2_12,9,5.111111111111111,1150,30,6.0,44,2,0,2,17,27,222.60000000000002,31.407610062684924
single_phase,single_phase/seed2_13,0,5.111111111111111,1150,27,5.4,44,1,0,1,17,27,224.8,31.417324729905648
single_phase,single_phase/seed2_13,1,5.111111111111111,1150,32,6.4,44,3,0,3,17,27,89.2,31.177165754942717
single_phase,single_phase/seed2_13,2,5.111111111111111,1150,28,5.6000000000000005,44,2,0,2,17,27,222.8,31.29055045539655
single_phase,single_phase/seed2_13,3,5.111111111111111,1150,28,5.6000000000000005,44,2,0,2,17,27,89.60000000000001,31.265106767153103
single_phase,single_phase/seed2_13,4,5.111111111111111,1150,29,5.800000000000001,44,3,0,3,17,27,89.80000000000001,31.52552212133737
single_phase,single_phase/seed2_13,5,5.111111111111111,1150,42,8.4,44,3,1,2,17,27,84.80000000000001,30.91189441776875
single_phase,single_phase/seed2_13,6,5.111111111111111,1150,46,9.200000000000001,44,4,2,2,17,27,83.0,30.953888836008815
single_phase,single_phase/seed2_13,7,5.111111111111111,1150,47,9.4,44,4,2,2,17,27,83.0,30.871727617229368
single_phase,single_phase/seed2_13,8,5.111111111111111,1150,50,10.0,44,4,2,2,17,27,83.0,29.685593211377352
single_phase,single_phase/seed2_14,0,5.111111111111111,1150,111,22.200000000000003,44,8,0,8,17,27,160.20000000000002,30.63197973115667
single_phase,single_phase/seed2_14,1,5.111111111111111,1150,43,8.6,44,3,1,2,17,27,86.4,29.604151538648054
single_phase,single_phase/seed2_14,2,5.111111111111111,1150,12,2.4000000000000004,44,3,0,3,17,27,150.4,28.80655395270077
single_phase,single_phase/seed2_14,3,5.111111111111111,1150,31,6.2,44,3,0,3,17,27,88.80000000000001,30.171494619242036
single_phase,single_phase/seed2_14,4,5.111111111111111,1150,72,14.4,44,7,1,6,17,27,50.400000000000006,30.80546456317017
single_phase,single_phase/seed2_14,5,5.111111111111111,1150,566,113.2,44,24,1,23,17,27,84.80000000000001,9.641410114307366
single_phase,single_phase/seed2_14,6,5.111111111111111,1150,22,4.4,44,3,0,3,17,27,165.0,32.4502898567586
single_phase,single_phase/seed2_14,7,5.111111111111111,1150,58,11.600000000000001,44,4,0,4,17,27,143.0,30.908077868389146
single_phase,single_phase/seed2_14,8,5.111111111111111,1150,31,6.2,44,3,0,3,17,27,218.4,24.94429003695539
single_phase,single_phase/seed2_15,0,5.111111111111111,1150,606,121.2,44,25,2,23,17,27,81.2,8.80922186333608
single_phase,single_phase/seed2_15,1,5.111111111111111,1150,609,121.80000000000001,44,27,4,23,17,27,50.400000000000006,8.580187131480818
single_phase,single_phase/seed2_15,2,5.111111111111111,1150,72,14.4,44,6,2,4,17,27,81.2,30.775928129248335
single_phase,single_phase/seed2_15,3,5.111111111111111,1150,153,30.6,44,13,3,10,17,27,77.80000000000001,27.989808645114728
single_phase,single_phase/seed2_15,4,5.111111111111111,1150,40,8.0,44,5,1,4,17,27,50.400000000000006,30.449614006305044
single_phase,single_phase/seed2_15,5,5.111111111111111,1150,45,9.0,44,4,1,3,17,27,86.60000000000001,30.361126310760564
single_phase,single_phase/seed2_15,6,5.111111111111111,1150,59,11.8,44,5,2,3,17,27,83.2,29.432758356027655
single_phase,single_phase/seed2_15,7,5.111111111111111,1150,767,153.4,44,31,4,27,17,27,72.4,4.378430863879363
single_phase,single_phase/seed2_15,8,5.111111111111111,1150,87,17.400000000000002,44,6,3,3,17,27,76.4,29.438136983946062
single_phase,single_phase/seed2_16,0,5.111111111111111,1150,24,4.800000000000001,44,1,0,1,17,27,225.4,30.869402295303907
single_phase,single_phase/seed2_16,1,5.111111111111111,1150,95,19.0,44,8,0,8,17,27,162.20000000000002,29.8349453104438
single_phase,single_phase/seed2_16,2,5.111111111111111,1150,16,3.2,44,3,1,2,17,27,88.0,29.246518021603407
single_phase,single_phase/seed2_16,3,5.111111111111111,1150,26,5.2,44,3,0,3,17,27,160.20000000000002,32.65871092356602
single_phase,single_phase/seed2_16,4,5.111111111111111,1150,35,7.0,44,4,0,4,17,27,160.60000000000002,31.383817986410165
single_phase,single_phase/seed2_16,5,5.111111111111111,1150,804,160.8,44,31,4,27,17,27,68.60000000000001,3.985631519002009
single_phase,single_phase/seed2_16,6,5.111111111111111,1150,22,4.4,44,2,0,2,17,27,223.20000000000002,33.710129535072106
single_phase,single_phase/seed2_16,7,5.111111111111111,1150,100,20.0,44,5,4,1,17,27,72.2,29.313896688875698
single_phase,single_phase/seed2_16,8,5.111111111111111,1150,19,3.8000000000000003,44,1,0,1,17,27,226.0,32.20283179008683
single_phase,single_phase/seed2_17,0,5.111111111111111,1150,24,4.800000000000001,44,1,0,1,17,27,225.4,30.869402295303907
single_phase,single_phase/seed2_17,1,5.111111111111111,1150,95,19.0,44,8,0,8,17,27,162.20000000000002,29.8349453104438
single_phase,single_phase/seed2_17,2,5.111111111111111,1150,16,3.2,44,3,1,2,17,27,88.0,29.246518021603407
single_phase,single_phase/seed2_17,3,5.111111111111111,1150,26,5.2,44,3,0,3,17,27,160.20000000000002,32.65871092356602
single_phase,single_phase/seed2_17,4,5.111111111111111,1150,35,7.0,44,4,0,4,17,27,160.60000000000002,31.383817986410165
single_phase,single_phase/seed2_17,5,5.111111111111111,1150,804,160.8,44,31,4,27,17,27,68.60000000000001,3.985631519002009
single_phase,single_phase/seed2_17,6,5.111111111111111,1150,22,4.4,44,2,0,2,17,27,223.20000000000002,33.710129535072106
single_phase,single_phase/seed2_17,7,5.111111111111111,1150,100,20.0,44,5,4,1,17,27,72.2,29.313896688875698
single_phase,single_phase/seed2_17,8,5.111111111111111,1150,19,3.8000000000000003,44,1,0,1,17,27,226.0,32.20283179008683
single_phase,single_phase/seed2_17,9,5.111111111111111,1150,629,125.80000000000001,44,26,3,23,17,27,77.2,8.693625368642882
single_phase,single_phase/seed2_17,10,5.111111111111111,1150,18,3.6,44,1,0,1,17,27,226.20000000000002,33.06508403940207
single_phase,single_phase/seed2_18,0,5.111111111111111,1150,72,14.4,44,6,0,6,17,27,200.20000000000002,30.00016820486439
single_phase,single_phase/seed2_18,1,5.111111111111111,1150,20,4.0,44,3,0,3,17,27,180.4,30.310709606354205
single_phase,single_phase/seed2_18,2,5.111111111111111,1150,23,4.6000000000000005,44,2,1,1,17,27,85.80000000000001,29.261892387200763
single_phase,single_phase/seed2_18,3,5.111111111111111,1150,63,12.600000000000001,44,4,0,4,17,27,160.4,32.81436136940794
single_phase,single_phase/seed2_18,4,5.111111111111111,1150,76,15.200000000000001,44,6,2,4,17,27,78.60000000000001,29.54769394856773
single_phase,single_phase/seed2_18,5,5.111111111111111,1150,23,4.6000000000000005,44,2,0,2,17,27,160.20000000000002,31.452669164054676
single_phase,single_phase/seed2_18,6,5.111111111111111,1150,25,5.0,44,2,0,2,17,27,162.0,31.3837462037085
